Date,Open,Close,Month Number,Weekly Mentions,Volume,PB,PS,MOA,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,price change,ShiftedPB,ShiftedPS
3/22/2019,375.95001,361.01001,15,11,8661346.0,30.087,9.979,1.4,,,,,0.010347593582887712,30.087,9.979
3/21/2019,374.0,377.87,15,11,8544017.0,31.491999999999997,10.445,23.57,,,,,0.04544314730712435,31.491999999999997,10.445
3/20/2019,358.91,375.22,15,11,10917165.0,31.271,10.372,24.18,,,,,-0.020796916506466142,31.271,10.372
3/19/2019,366.39999,358.78,15,11,7541425.0,29.901,9.918,1.46,,,,,0.0026760835379478864,29.901,9.918
3/18/2019,362.47,363.44,15,11,7194726.0,30.289,10.046,5.34,,,,,0.0012187690770253407,30.289,10.046
3/15/2019,361.01999,361.45999,15,11,8443210.0,30.124000000000002,9.992,-1.41,,,,,-0.004660166435506172,30.124000000000002,9.992
3/14/2019,360.5,358.82001,15,11,5271429.0,29.904,9.919,-6.15,,,,,0.015176611112672501,29.904,9.919
3/13/2019,355.81,361.20999,15,11,6444092.0,30.103,9.985,-2.7,,,,,-0.008626234799788511,30.103,9.985
3/12/2019,359.37,356.26999,15,11,5164571.0,29.691999999999997,9.847999999999999,-6.75,,,,,0.019488607954545403,29.691999999999997,9.847999999999999
3/11/2019,352.0,358.85999,15,11,5387285.0,29.906999999999996,9.92,1.89,,,,,0.011135242227042654,29.906999999999996,9.92
3/8/2019,345.75,349.60001,15,11,6898838.0,29.136,9.664,-10.31,,,,,-0.020990643047534504,29.136,9.664
